latitude,longitude,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
-25.5,13,0.028910287,0.151047692,-0.075635167,-0.843816986,-0.401392743,-0.889271531,-1.240786683,-0.843816986,-1.225635167,-0.76801279,-1.011728982,-0.555107978,-0.098486973,-0.010050752,-0.127952458,-0.520109321,-1.079531271,-1.276972066,-0.688736772,-0.363297505,-0.120109321,0.075969111,-0.155505297,-0.40899821,-0.082200824,-0.356803999,-0.847560301,-0.65148187,-0.264596206,0.225642313,0.160282836,-0.176972066,-0.76520736,0.000338859,0.546557346,0.807995254,0.530208988,0.353746888,0.419106366,0.318520677,0.147864536,-0.113573373,-0.120440362,-0.008344615,0.253093294,0.375014183,0.351132509,-0.10638383,0.019819378,0.455054078,0.716491986,0.828910287,0.572546651,0.128910287,-0.047453349,0.145273924,0.828910287,0.828910287,-0.654726076,-0.716134758,-0.466544258,-0.193816986,-0.521089713,-0.807453349,-0.634152776,-0.683816986,-0.154726076,1.223455742,-1.412907895,-0.631089713,-0.017035659,-0.999271531,-1.284726076,-0.541089713,-0.401089713,-0.862981605,-0.511089713,-0.961998804,-0.069271531,0.02163756,0.447092105,-0.94856719,-0.43836244,0.348071964,0.707353401,0.495576954,0.665193473,0.583296252,0.553910287,0.600840112,0.428910287,0.903910287,0.628910287,-0.471089713,0.292068182,1.365752392,1.514624573,-0.139510765,0.814624573,-0.326858944,0.055833364,-0.213397405,0.740674993,0.566165189,0.391655385,0.305833364,0.415184797,-0.486775987,0.082756441,0.396217979,0.328910287,-0.203782021,-0.80266866,0.136602595,-0.04801279,-0.471089713,-2.076352871,-1.718458134,-2.018458134,-2.276284518,-1.130300239,-2.289271531,-1.642142344,-1.956803999,-1.816544258,-2.32823257,-1.845115687,-2.00398445,-1.281479323,-1.526262127,-1.951771531,-1.233589713,-0.926771531,-0.450400058,0.167546651,-0.982453349,-0.612469023,-0.955180622,-0.065407895,-0.457453349,-0.502124196,-0.325635167,-0.088736772,-0.100501478,-0.692518284,0.126557346,0.261851464,1.000338859,0.025338859,-0.093442654,-0.291089713,-0.646089713,-0.847560301,-1.156803999,-0.722854419,-0.947280189,-1.264030889,-1.531803999,-0.42638383,-1.140912198,-0.134995038,0.083672192,-0.86520736,-1.399372541,-1.301701958,-1.102402844,-0.36700808,-0.071089713,-1.099661141,-1.545837188,-1.646847289,-1.12823257,-1.049877592,-2.119048897,-3.680180622,-3.134355019,-3.055938198,-1.869069511,-1.846599917,-1.915759764,-1.966521185,-2.294439967,-2.649769916,-2.671089713,-2.671089713,-2.524896819,-2.372612555,-2.320835906,-2.269059256,-2.167536413,-2.08885621,-2.44418616,-2.726419662,-2.168044028,-1.72134352,-2.178196312,-2.571089713,-2.571089713,-2.493816986,-2.039271531,-1.825404434,-2.637587175,-3.323293103,-3.560581238,-3.797869374,-3.861998804,-3.316544258,-2.759414586,-3.063983114,-3.238602403,-3.137079561,-2.928957733,-2.522866363,,,,,,,,
20.1,117.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373659,-0.422703264,-0.845780187,-0.627956547,-0.249907767,0.128141014,0.506189794,0.884238575,1.262287355,1.640336136,2.018384916,1.969604428,1.636271095,1.302937762,0.969604428,0.636271095,0.302937762,-0.030395572,0.061558451,0.153512474,0.245466497,0.33742052,0.429374543,0.521328566,0.613282589,0.705236612,0.584989044,-0.030395572,-0.645780187,-0.781350986,-0.711287292,-0.641223597,-0.571159903,-0.501096209,-0.431032514,-0.36096882,-0.290905126,-0.220841432,-0.150777737,-0.080714043,-0.010650349,0.059413345,0.12947704,0.199540734,0.269604428,0.332895567,0.396186707,0.459477846,0.522768985,0.586060124,0.649351264,0.712642403,0.711912121,0.134989044,-0.441934033,-0.696611788,-0.62904422,-0.561476653,-0.493909085,-0.426341518,-0.35877395,-0.291206383,-0.223638815,-0.156071247,-0.08850368,-0.020936112,0.046631455,0.114199023,0.18176659,0.249334158,0.213282589,0.132822819,0.052363049,-0.028096721,-0.108556491,-0.189016261,-0.269476032,-0.349935802,-0.430395572,-0.588290309,-0.703411445,-0.433570175,-0.163728905,0.106112365,0.375953635,0.645794904,0.915636174,0.84182665,0.682104428,0.522382206,0.362659984,0.202937762,0.043215539,-0.116506683,-0.276228905,-0.435951127,-0.59567335,-0.755395572,-0.915117794,-1.074840016,-1.234562238,-1.319869256,-1.293553467,-1.267237677,-1.240921888,-1.155395572,-1.030395572,-0.905395572,-0.914606098,-1.125132414,-1.33565873,-1.546185045,0.130894751,-0.256202023,-0.643298798,-1.030395572,-1.780395572,-2.530395572,-2.433621378,-2.336847185,-2.240072991,-2.401824143,-2.080395572,-1.758967,-1.838087879,-2.184241726,-2.530395572,-2.280395572,-2.030395572,-1.430395572,-1.60686616,-1.783336748,-1.959807337,-1.590395572,-1.000395572,-1.700395572,-2.400395572,-2.880395572,-1.770395572,-1.050395572,-0.330395572,-1.090395572,-1.850395572,-2.190395572,-2.110395572,-2.030395572,-2.191934033,-1.807318649,-1.422703264,-1.542895572,-2.167895572,-2.744681286,-2.887538429,-3.030395572,-3.097062238,-2.985951127,-3.063728905,-3.330395572,-3.597062238,-3.662213754,-3.525850117,-3.410395572,-3.343728905,-3.277062238,-2.130395572,-1.730395572,-2.730395572,-3.609562238,-3.401228905,-3.192895572,-3.205395572,-3.312538429,-3.419681286,-3.418395572,-3.378395572,-3.338395572,-3.295612963,-3.252134702,-3.130395572,-2.930395572,-2.730395572,-3.251824143,-2.358967,-1.466109858,-0.994395572,-1.154395572,-1.314395572,-2.230395572
-41,-74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171041994,0.071223702,0.307910092,0.32930971,-0.379351707,-0.055475525,0.526535057,0.403070599,0.209833884,0.17891601,0.17891601,0.174568184,-0.216736164,0.044133401,-0.12108399,-0.12108399,-0.492098483,-0.347170947,-0.27760573,-0.584852106,-0.568910077,-0.396446309,-0.819634715,-1.170140594,-1.295926758,-1.170140594,-1.754417324,-1.973914179,-2.105989651,-2.02863116,-2.03617833,-1.615423613,-1.972027387,-2.056598009,-2.166367009,-2.187121726,-2.530517953,-2.135576744,-1.993987216,-1.864954958,-1.82108399,-1.860369705,-2.217512562,-2.337317757,-2.142512562,-2.2359227,-2.408825926,-2.666890442,-2.466245281,-2.212864812,-2.178618237,-2.144371662,-1.836639546,-2.054417324,-2.074417324,-2.247170947,-2.588475295,-1.881953556,-2.189505043,-2.668910077,-2.323306213,-2.338978727,-2.643414087,-2.567237837,-2.155699375,-2.436468606,-2.032622452,-2.09031476,-2.612346126,-3.095122452,-3.270122452,-3.173968606,-2.98608399,-2.536873464,-2.827980542,-2.545645394,-3.455412349,-3.936601232,-3.910739163,-4.124532266,-4.722838376,-5.305566749,-4.517575218,-4.631428818,-5.173715569,-5.603842611,-6.385996271,-6.932374313,-6.37108399,-5.950495755,-6.074025167,-6.038731049,-6.383770558,-6.219123206,-5.826966343,-5.775971208,-5.851159178,-5.858209739,-4.960006146,-4.92108399,-5.703011701,-5.281324954,-5.292354709,-5.568597803,-5.289505043,-4.948556518,-5.223281793,-5.406500657,-5.354417324,-5.359586664,-5.466538536,-5.413391683,-5.193611463,-5.176455891,-5.757750657,-5.259545529,-5.470196416,-6.12108399,-5.734693458,-5.083805884
20.8,-18.6,,3.279818849,1.71859436,0.645124972,0.581859666,2.475737217,2.96859436,3.436548027,2.263575054,2.315098919,3.67791113,4.061907429,3.445949983,3.917041564,3.475737217,2.997476347,3.701824173,2.484432869,1.740954608,1.732258956,1.569215478,2.636848328,2.747959439,2.875460974,3.04120683,3.15280904,3.208057659,3.056676443,2.808057659,2.174908487,1.563858764,2.19921788,2.578514994,2.189626106,2.311372576,3.057228929,3.184300753,2.963306277,3.384300753,3.926842189,3.982090808,4.019936112,3.992311802,3.418360167,3.474930765,3.208801733,2.448317862,2.907995281,3.10703803,3.038640442,3.566059797,3.359608184,2.940253346,2.098317862,2.932995281,2.589337217,1.975737217,1.710537217,0.150537217,0.044211112,0.064291434,0.006937217,-0.196843429,-0.600069235,0.503737217,0.486221088,0.391737217,0.72735012,0.485414636,0.475737217,-0.234262783,-0.588778912,-0.185553106,-0.432262783,-0.706262783,-0.599262783,-1.355512783,-0.861762783,-0.561762783,-0.936762783,-1.961762783,-1.340680694,-0.470033928,-0.341053828,-0.303740395,-0.266426962,-0.22911353,-0.332471739,-0.456849848,-0.303118505,-0.10411353,0.190040699,0.500985973,0.811931247,1.12287652,1.031568482,0.857871212,0.684173941,0.510476671,0.346704959,0.185414636,0.27157055,-0.254996728,-0.767781302,-0.397657279,0.025737217,0.025737217,0.050622009,0.257995281,0.465368553,0.257847308,1.061848328,0.238122538,0.173902354,0.012100853,0.124985337,-0.062984588,-0.250954513,-0.484789099,-0.590052257,-0.289300377,0.082880074,-0.263736468,-0.737695619,-1.187899147,-0.6829094,-0.497946994,-0.580653761,-0.768623686,-0.847195114,-0.611762783,-0.661762783,-0.311762783,0.84359436,0.261451502,0.051927693,-0.067119926,-0.204302309,-0.34264223,-0.143608021,0.540915788,0.112291839,-0.16838043,-0.889949058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.4,-24.1,,,,,,,0.220579308,1.151655375,-0.379420692,-0.379420692,0.033660203,0.975531935,1.071698068,2.110592222,3.186786798,2.243337928,0.945880513,0.005075432,0.720080927,0.695161914,0.670242901,0.645323888,0.624065364,1.12087841,1.220579308,1.220579308,1.419283842,1.618586283,2.903729856,2.773045675,2.623568844,2.474092013,2.324615182,0.380399846,2.158066845,0.101655005,-0.211468885,0.496835015,1.667955734,1.820579308,1.869742169,3.337017664,1.295617359,3.117689574,1.943105944,2.247519947,1.879573505,1.528450275,1.764651473,2.483723638,2.393113157,2.007030921,1.935712584,2.322642936,1.968517452,1.006385759,2.120579308,0.684496833,1.65769271,1.220579308,1.685376213,2.026476422,2.04793188,1.644418705,1.250962233,1.053954465,1.355961993,1.014682194,1.195046058,1.526350951,0.990931067,0.261608166,0.667756221,0.722461365,-0.07527868,0.675017178,1.727482661,1.394741043,1.120579308,0.520579308,-0.099544916,-0.635065854,-1.082150221,-0.881284046,0.58186963,0.528519754,0.464996181,0.250355983,0.453705859,0.95676801,1.108916777,0.278715954,-0.714408285,-1.07036362,-0.52779162,-0.247511145,-0.615978481,0.263418504,0.854687348,-0.338779989,-0.054797577,0.179059207,0.020579308,0.020579308,0.305503931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.7,-124.9,,,0.361052234,0.216821465,0.159129157,0.10143685,0.111052234,0.201162124,0.344019267,0.187975311,0.111052234,0.187975311,0.264898388,0.272590696,0.364898388,0.451162124,0.379733553,0.320667619,0.262975311,0.17643685,0.022590696,-0.246640073,-0.004332381,0.31703514,0.428146251,0.539257362,0.62643685,0.734129157,0.834129157,0.449513773,0.55720608,0.787975311,0.844019267,0.201162124,-0.419716997,-0.612024689,-0.412024689,-0.335101612,-0.258178535,-0.365870843,-0.46312359,-0.248837876,-0.504332381,-0.488947766,-0.258178535,-0.027409304,-0.64279392,-0.719716997,-0.688947766,-0.823961028,-0.78947827,-0.754995511,-0.727409304,-0.719716997,-0.64279392,-0.547409304,-0.489314066,-0.441695019,-0.497409304,-0.463772941,-0.427409304,-0.522647399,-0.71312359,-0.900136577,-1.127409304,-1.394075971,-1.098837876,-0.955980733,-0.84279392,-0.996640073,-0.527409304,-0.618318395,-0.71312359,-0.808361685,-0.827409304,-0.509227486,-0.327409304,-0.327409304,-0.518318395,-0.087409304,-0.109227486,-0.627409304,-1.027409304,-0.448461936,0.072590696,0.118045241,0.572590696,0.118045241,0.244019267,0.434495458,0.472590696,0.472590696,0.364898388,0.418045241,0.656801222,0.604169643,0.292590696,0.454408878,1.487590696,1.537590696,1.722590696,1.305924029,0.612590696,0.711052234,0.672590696,0.422590696,0.372590696,0.205924029,-0.327409304,-0.646159304,-0.814909304,0.685090696,1.685090696,1.310090696,0.552590696,-0.321159304,-1.893034304,-2.611784304,-3.227409304,-3.227409304,-3.29799754,-3.474468128,-3.614909304,-3.702409304,-3.639909304,-3.671159304,-3.927409304,-3.739909304,-3.302409304,-2.827409304,-1.927409304,-0.527409304,-1.171159304,-0.983659304,-0.927409304,-0.514909304,1.203840696,-0.358659304,-0.564909304,-2.064909304,-1.039909304,-1.414909304,-2.139909304,-1.927409304,-0.044075971,0.372590696,0.789257362,-0.427409304,-2.377409304,-0.627409304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.4,143.5,,,,,1.079008985,1.112605823,1.170313333,1.362605823,2.367464757,2.484706136,2.177809585,1.291602688,2.282735693,2.815740619,2.175592836,1.93987855,1.69487855,1.39487855,2.07987855,1.306545217,1.83987855,2.63987855,2.43987855,2.43987855,2.669290315,2.486937374,2.569290315,2.130787641,2.170787641,2.53987855,2.287151277,2.03987855,1.949137809,1.767151277,2.098060368,1.707151277,2.190787641,2.530787641,2.625063735,2.612100772,2.658397069,2.06950818,2.53987855,2.630619291,2.168969459,2.558060368,2.599137809,2.025063735,2.362100772,2.067656328,1.783514914,2.006545217,2.223211884,2.384322995,2.123211884,2.368449979,2.654164264,2.666069026,2.373211884,2.004164264,2.316986984,2.411307122,2.861032396,3.053340089,3.211307122,2.816801627,2.962955473,2.501417012,2.624493935,2.692186242,2.73987855,2.629109319,2.793449979,2.87737855,3.496801627,2.893537087,2.73987855,2.559390745,2.347195623,2.358926169,2.208171233,1.46469058,1.69025449,1.73987855,1.673713137,1.572961257,1.873713137,1.82346064,1.673713137,1.572714371,1.871221834,1.476720655,1.073713137,0.980923326,1.354057655,1.324089076,0.875968776,0.189132282,0.636893476,0.73987855,0.444356162,-0.092452277,0.584239452,0.450404866,0.174206908,0.017322159,-0.208241751,-0.781174081,-1.389972196,-1.867640247,-1.942828217,-2.075046823,-2.257113931,-2.456039817,-2.415223491,-2.374407164,-1.933891942,-1.874755596,-2.484412948,-2.605870438,-2.727327928,-2.819230762,-2.900202421,-2.918016187,-2.756072867,-2.594129547,-2.584504166,-2.615368363,-2.646232561,-2.778582988,-2.993967604,-3.209352219,-3.35080468,-3.319748779,-3.288692878,-3.26012145,-3.26012145,-3.295415567,-3.360766611,-3.42528274,-3.399059503,-3.26631614,-3.222343672,-3.533454783,-3.844565894,-3.775677005,-3.686788116,-3.767813758,-4.073861908,-4.553198373,-4.476275296,-4.156275296,-3.884152458,-3.654060844,-3.123757813,-2.989798166,-2.909885344,-2.829972521,-2.750059699,-2.670146877,-2.590234054,-2.510321232,-2.43040841,-2.350495587,-2.270582765,-2.190669942,-2.11075712,-2.030844298,-1.950931475,-1.871018653,-1.791105831,-1.711193008,-1.631280186,-1.551367363,-1.471454541,-1.391541719,-1.311628896,-1.231716074,-1.151803252,-1.071890429,-0.991977607,-0.912064784,-0.892379514,-0.984545413,-1.051826519,-1.00574357,-0.961043109,-1.053209007,-1.145374906,-1.121411772,-1.075328823,-1.152748178,-1.290997026,-1.314038501,-1.221872602,-1.008047717,-0.547218224,-0.182241266,-0.320490113,-0.458738961,-0.550947138,-0.642690257,-0.921411772,-1.243992418,-1.2421491,-1.057817302,-0.96012145,-0.96012145,-0.918646795,-0.780397948,-0.684084583,-0.868416381,-1.052748178,-1.123279345,-1.189068818,-1.254858292,-1.217919615,-1.172048055,-1.058286587,-0.920671909,-0.808745303
10.7,-65,,,,,0.130594797,-0.031905203,0.121219797,0.433719797,0.170121824,0.237689391,0.327877405,0.200094797,-0.031905203,0.023746971,0.191543073,0.329474107,0.368094797,0.461198245,0.806025831,0.754991348,0.387405142,-0.371215548,0.000309562,0.179435003,-0.026750564,-0.0557394,0.099701014,0.139079253,0.087265781,0.166022258,0.321462672,0.404364227,0.456177698,0.260919909,-0.008138387,-0.179412535,-0.267389074,-0.355365614,-0.428081674,-0.398669909,-0.369258144,-0.33984638,-0.310497579,-0.281172065,-0.251846552,-0.13609682,0.163304378,0.072311664,-0.228893155,0.183064857,0.353124737,-0.0061567,-0.27169015,-0.486743913,-0.383408963,-0.195439038,-0.044111776,-0.13800849,-0.231905203,-0.357297053,-0.482688902,-0.608080752,-0.327393925,0.048545925,0.374305977,0.415713844,0.457121712,0.498529579,0.539937447,0.594650813,0.677638365,0.760625917,0.768094797,0.768094797,0.582144383,0.210243557,-0.089628781,0.438826504,0.967281789,1.03892813,0.830594797,0.622261463,0.568094797,0.568094797,0.568094797,0.497261463,0.393094797,0.28892813,0.225766754,0.172856701,0.310282297,0.466532297,0.057732102,-0.316520588,-0.060110332,0.196299925,0.452710181,0.734210499,1.14743364,1.168094797,0.776015589,0.216904321,0.029271267,0.142212444,-0.306373288,0.331924584,-0.036014792,0.537516284,0.518697206,0.177669265,0.35320118,-0.731905203,-0.731905203,0.513857509,0.749912979,-1.141429013,-1.922381394,-2.122814294,-1.549762346,-2.456905203,-2.239405203,-2.466905203,-2.431905203,-2.464405203,-3.531905203,-3.447289819,-3.031905203,-3.131905203,-2.431905203,-0.531905203,0.782640251,-0.110852572,0.857568481,0.980375498,0.640697536,0.777683838,0.914670139,1.051656441,0.849175878,0.040822069,-1.148184273,0.277397122,0.388713353,0.828298878,0.589744281,0.721703044,-0.194067365,-1.221094392,-1.787749359,-2.047489619,-2.194242866,-2.064372736,-1.057879229,-2.477359749,-2.160476632,-2.205931177,-2.547489619,-2.085151957,-1.87865845,-0.970866242,-1.604632476,-1.930606502,-1.623065424,-1.070579236,-1.703039224,-0.458435816,-1.231905203,-1.351349648,-1.999497796,-2.103039224,-1.782925611,-2.194109928,-1.879149298,-1.67875205,-1.631905203,-1.631905203,-1.646190918,-1.697211326,-2.319660305,-2.294506829,-1.839222276,-1.66894224,-2.031905203,-2.031905203,-2.401823902,-1.979059675,-1.751417398,-2.059774056,-1.731905203,-2.057108455,-1.944100325,-1.96361252,-2.207514959,-2.444913333,-2.607514959,-1.802636911,-2.036783252,-2.567970777,-2.542474309,-3.192880813,-3.079059675,-2.858734472,-2.536783252,-2.355361993,-2.849189154,-2.834258144,-2.520532654,-2.263401266,-2.657102054,-3.050802841,-2.998964027,-2.567591478,-2.136218929,-2.365763471,-2.601983943,-2.78484638,-2.902493439,-3.020140497,-2.748440636,-2.433480006,-2.373081674
62.1,-17.8,0.795137888,0.408737888,0.339737888,0.921337888,0.186537888,0.889137888,1.197579533,0.730032726,0.723677085,0.709141985,0.326183094,0.73295201,0.72866971,0.533628328,-0.175207373,0.654111529,0.309497626,0.130074518,0.646029951,0.272198001,-0.246528861,0.357324703,0.293157978,-0.621548927,0.373641375,0.417532708,0.346614806,0.256363689,-0.481630627,0.48817079,0.200995239,-0.449278921,0.173270353,0.382569691,-0.498058325,-1.020016156,0.004753003,-0.600722107,1.244878099,0.235576031,0.292603315,0.261897655,-0.138656645,-0.097662317,-0.721145549,0.940237366,0.969252657,0.721433672,0.473614688,0.059603271,-0.358164003,-0.708942607,-0.461479796,0.329114322,0.860180708,-0.472364823,-0.985860583,-1.009187312,-0.53091133,0.372064553,0.738756615,0.450281709,0.161806802,-0.274025054,-0.811371687,-1.348718321,-0.809102549,0.216833842,0.004457665,0.023639464,-0.830198738,1.290874725,-0.111798009,-0.206341645,-0.006141971,0.219934021,0.549904597,0.591477912,-0.052208704,-0.46475723,-0.520455827,0.160243599,-0.00209662,1.000489043,-0.052352999,-0.606003868,0.083698905,0.184508555,-0.883889534,-0.273334993,-1.153953637,0.319015565,-0.121076254,-0.313109396,-0.231847474,1.420987526,-0.22406963,0.720026965,0.955271941,-0.504490683,-0.184404969,0.362108745,0.021935039,0.1917908,0.830025675,0.525672239,-0.456770509,0.286420401,0.270523521,0.391458976,0.902044207,0.545140644,-0.491288269,-0.336491061,-0.896124932,-1.041009548,-0.883554419,0.328112247,-0.841913394,0.0046309,0.514132523,1.023634147,1.53313577,2.042637394,2.552139018,3.061640641,3.571142265,4.080643888,4.590145512,5.099647136,5.609148759,6.118650383,6.628152007,7.13765363,7.647155254,8.156656877,8.666158501,9.175660125,9.685161748,10.19466337,10.704165,11.21366662,11.72316824,12.23266987,12.74217149,13.25167311,13.76117474,14.27067636,14.78017798,15.28967961,15.79918123,16.30868286,16.81818448,17.3276861,17.83718773,17.54432836,17.46051884,17.4376617,16.92670932,17.09147122,17.73885217,17.42754965,18.20153411,17.34480455,17.05409027,17.60099503,16.85554965,16.87441696,16.73116114,16.15627742,16.75313789,17.13837045,17.25557975,16.21464952,16.28444558,15.7041844,16.67745607,16.14046347,16.83930068,16.05488207,16.57055168,15.81348673,15.81255649,15.60147122,16.79813789,16.07086516,15.93450152,15.58883556,15.29813789,15.79813789,16.35627742,15.79813789,15.57086516,15.79813789,15.79813789,14.93450152,15.88904698,15.88904698,16.79813789,15.79813789,15.79813789,15.79813789,15.29813789,16.75465963,15.79813789,15.79813789,16.30560057,15.30375587,15.16892441,15.55094688,15.79813789,16.29251991,16.79813789,15.79813789,15.79813789,16.27591567,16.79813789,16.07903676,15.24589908,15.75319407,15.79813789
34.9,113.3,,,,,-2.724715447,-2.780271003,-2.835826558,-2.891382114,-2.946937669,-3.002493225,-3.05804878,-3.113604336,-3.169159892,-3.224715447,-3.246937669,-3.269159892,-3.291382114,-3.313604336,-3.335826558,-3.35804878,-3.380271003,-3.402493225,-3.424715447,-3.324715447,-3.224715447,-3.124715447,-3.024715447,-2.924715447,-2.824715447,-2.724715447,-2.624715447,-2.524715447,-2.424715447,-2.194715447,-1.964715447,-1.734715447,-1.504715447,-1.274715447,-1.044715447,-0.814715447,-0.584715447,-0.354715447,-0.124715447,-0.104715447,-0.084715447,-0.064715447,-0.044715447,-0.024715447,-0.004715447,0.015284553,0.035284553,0.055284553,0.075284553,0.095284553,0.115284553,0.135284553,0.155284553,0.175284553,0.18195122,0.188617886,0.195284553,0.20195122,0.208617886,0.215284553,0.22195122,0.228617886,0.235284553,0.24195122,0.248617886,0.255284553,0.26195122,0.268617886,0.275284553,0.28195122,0.288617886,0.295284553,0.30195122,0.308617886,0.315284553,0.32195122,0.328617886,0.335284553,0.34195122,0.348617886,0.355284553,0.36195122,0.368617886,0.375284553,0.305284553,0.235284553,0.165284553,0.095284553,0.025284553,-0.044715447,-0.114715447,-0.184715447,-0.254715447,-0.324715447,-0.296144019,-0.26757259,-0.239001161,-0.210429733,-0.181858304,-0.153286876,-0.124715447,-0.241382114,-0.35804878,-0.474715447,-0.591382114,-0.70804878,-0.824715447,-0.584715447,-0.344715447,-0.104715447,0.135284553,0.375284553,0.415284553,0.455284553,0.495284553,0.535284553,0.575284553,0.700284553,0.825284553,0.950284553,1.075284553,0.800284553,0.525284553,0.250284553,-0.024715447,-0.099715447,-0.174715447,-0.249715447,-0.324715447,-0.499715447,-0.674715447,-0.849715447,-1.024715447,-1.199715447,-1.374715447,-1.549715447,-1.724715447,-1.65804878,-1.591382114,-1.524715447,-1.624715447,-1.724715447,-1.824715447,-2.074715447,-2.324715447,-1.974715447,-1.624715447,-3.824715447,-5.324715447,-4.024715447,-4.624715447,-5.124715447,-5.924715447,-6.724715447,-5.724715447,-5.924715447,-6.124715447,-6.424715447,-6.724715447,-7.024715447,-7.124715447,-7.224715447,-7.324715447,-7.424715447,-7.304715447,-7.184715447,-7.064715447,-6.944715447,-6.824715447,-7.824715447,-8.824715447,-9.824715447,-10.82471545,-9.774715447,-8.724715447,-7.674715447,-6.624715447,-7.291382114,-7.95804878,-8.624715447,-10.02471545,-11.42471545,-11.22471545,-11.02471545,-10.82471545,-10.72471545,-10.62471545,-10.52471545,-10.75804878,-10.99138211,-11.22471545,-10.42471545,-9.624715447,-8.824715447,-9.174715447,-9.524715447,-9.874715447,-10.22471545,-10.42471545,-10.62471545,-10.82471545,-11.02471545,-11.04971545,-11.07471545,-11.09971545,-11.12471545,-11.49971545,-11.87471545,-12.24971545,-12.62471545,-12.06471545,-11.50471545,-10.94471545,-10.38471545,-9.824715447,-9.741382114,-9.65804878
