,time,new_zealand,greenland,n_atlantic,s_atlantic,indonesia,japan,oregon,alaska,china,congo,mediterranean,antarctica,arabean_sea,gulf_of_mexico,e_pacific,s_australia,philippines,s_america,iceland,scandinavia,w_africa
193,19300,-5.531039397,-12.65060997,-2.06006522,-3.114276886,-2.946462512,-1.245020867,-3.797091961,-1.420969576,-10.99138165,-3.578988791,-3.011206496,-7.987156272,-4.156812295,-2.914246857,-1.675933999,-7.41997385,-2.144971266,-3.191885233,-5.744636059,NA,-2.197971781
194,19400,-5.544870217,-12.55061006,-1.77305676,-2.986829996,-2.948030234,-1.238579929,-3.91247654,-1.382546723,-11.22471523,-3.654746294,-3.266533446,-7.961138845,-4.392143243,-2.916292608,-1.766206533,-7.316640377,-2.349945083,-3.109561682,-5.944538593,NA,-2.338423451
195,19500,-5.417222659,-14.1506095,-1.498480732,-3.281721592,-2.893627525,-1.267972261,-4.027861118,-1.363837689,-10.42471504,-3.730504036,-3.498591304,-8.195313335,-4.396436624,-2.629403293,-1.590742284,-7.372195721,-2.363854483,-2.913483143,-5.546063424,NA,-2.925242424
196,19600,-5.40858992,-13.77560997,-1.363438169,-3.43947506,-2.849589408,-1.163909912,-4.143245697,-1.41196096,-9.624715805,-3.806261539,-3.787664318,-8.34230125,-4.390682301,-2.430418789,-1.418999881,-7.427751541,-2.281491921,-2.887985706,-5.753022909,NA,-2.982385278
197,19700,-5.069409688,-15.20060921,-1.345871275,-3.037175537,-2.61214006,-0.990295813,-4.258630276,-1.485084206,-8.824715614,-3.866710424,-3.88462317,-8.261578202,-4.398586736,-2.36111629,-1.542784762,-7.483306885,-2.277368158,-2.925579548,-4.596938968,NA,-2.86809969
198,19800,-4.974116643,-13.17560959,-1.692624023,-2.971352339,-2.559548438,-0.765882898,-4.374014854,-1.595707424,-9.174715042,-3.772370815,-3.658937907,-8.050565958,-4.360589532,-2.384694427,-1.676823449,-7.459973812,-2.18450737,-2.929104805,-4.851724387,NA,-2.783484221
199,19900,-4.910175085,-14.9006095,-1.608164623,-2.724883557,-2.276516497,-0.79913152,-4.489399433,-1.743830629,-9.524715424,-3.678031206,-3.418913293,-8.009526014,-4.311352018,-2.548498169,-1.607807875,-7.402830601,-2.300114408,-2.480003119,-5.12780571,NA,-2.880599499
200,20000,-5.061800559,-15.65060949,-0.685699076,-2.477753878,-2.165492356,-0.82086999,-4.604784012,-1.804453835,-9.874715805,-3.583691359,-3.158713567,-7.900351525,-4.253974968,-2.583747998,-1.542264605,-7.345687866,-2.510166809,-2.460541964,-4.570169926,NA,-2.725567103
201,20100,-5.237100124,-15.27560997,-0.615676709,-2.926844239,-2.200491131,-0.843410105,-4.720169067,-1.777577132,-10.22471523,-3.735654354,-2.89200384,-7.832239866,-4.196597919,-2.82063666,-1.547641575,-7.299973488,-2.343331442,-2.851505756,-4.106012464,NA,-2.994398237
202,20200,-5.003590425,-16.05061007,-0.545654342,-3.148609519,-2.170323357,-0.925897368,-4.835553646,-1.823150769,-10.42471504,-3.911976814,-3.694947601,-7.553211451,-4.042321645,-2.938802228,-1.607730937,-7.299973488,-2.228192553,-2.640662432,-4.057072163,NA,-2.871945739
203,20300,-5.136132956,-16.42560911,-0.617298626,-3.171509743,-2.176186711,-1.065868289,-4.950938225,-2.998150736,-10.62471581,-4.088299274,-3.669980467,-7.7158916,-3.904438814,-3.082408205,-1.665304541,-7.299973488,-2.337762877,-2.646177292,-5.082045079,NA,-2.838099599
204,20400,-5.034830412,-18.50060988,-0.713942938,-3.617687464,-2.278026183,-1.123239369,-5.066322804,-2.485650748,-10.82471561,-4.264621735,-3.737323702,-7.968071461,-3.98735278,-3.271965415,-1.557207239,-7.299973488,-2.25296013,-2.784298897,-4.884903789,NA,-2.707742453
205,20500,-5.121802569,-19.2756095,-0.761986166,-3.597160697,-2.299026926,-1.134988368,-5.181707382,-2.448150784,-11.02471542,NA,-3.775960267,-8.119636059,-4.171429537,-3.196486563,-1.449109983,-7.13330698,-2.197390288,-2.644752502,-4.575704932,NA,-3.049290061
206,20600,-5.100317558,-13.00060987,-0.71977038,-3.099368215,-2.488435983,-1.137939304,-5.158177853,-2.198150754,-11.04971504,NA,-3.794330239,-7.781386733,-4.355506294,-3.041066796,-1.549055302,-6.855529308,-2.136213258,-2.474278212,-4.448548198,NA,-2.601062536
207,20700,-4.878362814,-14.97560931,-0.677554597,-3.043629408,-2.623062809,-1.099661365,-5.134648323,-2.173150718,-11.07471561,NA,-3.750541777,-7.892622352,-4.425629562,-2.833358974,-1.41955893,-7.082326412,-2.237952888,-2.61164093,-4.808363319,NA,-2.629766226
208,20800,-4.98083512,-15.25060988,-0.635338746,-3.3678298,-2.583600918,-1.028968267,-5.11111927,-2.135290191,-11.09971523,NA,-3.689109117,-7.823816896,-4.474047405,-2.988514543,-1.352322173,-7.386085033,-2.397466421,-2.703250408,-6.037896872,NA,-2.65566057
209,20900,-5.245699723,-19.05061007,-0.593122959,-3.31949842,-2.687561353,-1.035743676,-5.087589741,-1.886732474,-11.12471581,NA,-3.668924719,-7.667718053,-4.552697805,-3.223422915,-1.348692894,-7.247195721,-2.391817913,-2.677208662,-4.780810475,NA,-2.339731932
210,21000,-5.380545139,-16.52560949,-0.618212991,-3.362613678,-2.759368777,-1.008297071,-5.064060211,-1.90067479,-11.49971581,NA,-3.786233247,-7.672484398,-4.619170673,-3.402638733,-1.412511969,-7.108306885,-2.382230073,-2.679793358,-5.001189113,NA,-2.325726212
211,21100,-5.489573479,-15.7506094,-0.650781453,-3.316429496,-2.774399082,-1.054146528,-5.040530682,-1.927117139,-11.87471581,NA,-4.411253135,-7.594323754,-4.685643541,-3.417282164,-1.495524418,-6.969418049,-2.415802077,-2.733269215,-5.125563979,NA,-1.853259027
212,21200,-5.328540802,-17.75060988,-0.683349937,-2.973566652,-2.670651595,-1.007492654,-5.017001629,-1.891059399,-12.24971581,NA,-4.447425048,-7.594034195,-4.593976875,-3.31947273,-1.511454546,-6.899973869,-2.361823574,-2.706695795,-6.170891047,NA,-1.583781362
213,21300,-5.586320559,-18.95061016,-0.838327706,-3.073444128,-2.598164558,-1.11068219,-4.993472099,-1.9050017,-12.62471581,NA,-4.697749138,-7.656408548,-4.427891603,-3.099403739,-1.471410513,-6.899973869,-2.218867227,-2.596805811,-6.418994665,NA,-2.158710241
214,21400,-5.418371995,-17.87561035,-1.065196723,-2.898669481,-2.5758967,-1.263288692,-4.96994257,-1.906443984,-12.06471539,NA,-6.363740921,-7.599255681,-4.290876099,-3.052354604,-1.524507487,-6.899973869,-2.216985114,-2.588227987,-5.465689898,NA,-2.506715775
215,21500,-5.420740445,-16.30060959,-1.152375043,-3.294246435,-2.510269324,-1.315213799,-4.94641304,-1.99952057,-11.50471592,NA,-6.206759691,-7.551018476,-4.415488502,-3.148911834,-1.578979063,-6.899973869,-2.023472249,-2.878875256,-4.830760718,NA,-2.503525019
216,21600,-5.432291349,-17.87560988,-1.17968601,-3.137403727,-2.61467123,-1.280929178,-4.922883987,-2.108767241,-10.9447155,NA,-6.049778223,-7.415692687,-4.433406917,-3.284777805,-1.454961896,-7.122195721,-1.903005794,-2.629772663,-4.831496239,NA,-2.936858416
217,21700,-5.533216159,-20.15060997,-1.206996858,-3.078317404,-2.763179938,-1.245511591,-4.899354458,-2.205513776,-10.38471508,NA,-5.961368322,-7.467529893,-4.411015253,-2.99710159,-1.323999405,-7.344418049,-1.960230701,-2.735098124,-4.805899859,NA,-2.827334404
218,21800,-5.429666201,-17.90060997,-1.278425455,-3.17893219,-2.634342233,-1.191964358,-4.875824928,-2.302260369,-9.824715614,NA,-5.975815296,-7.617338419,-4.351414287,-2.509417132,-1.448514008,-7.566640377,-2.11801254,-3.060542107,-4.839020252,NA,-1.338304281
219,21900,-5.687236468,-17.22560978,-1.452795267,-3.15160203,-2.562054515,-1.076965138,-4.852295399,-2.236506909,-9.741381645,NA,-5.99026227,-7.76795888,-4.291813321,-2.622418314,-1.472495151,-7.711402416,-1.092409805,-2.867346764,-5.253849984,NA,-1.504970908
220,22000,-5.697336197,-15.42561007,-1.62716496,-2.556473255,-2.314439476,-1.023520142,-4.828766346,-2.13325347,-9.65804863,NA,-6.022788525,-7.857784629,-4.213995301,-2.628356889,-1.52459985,-7.739973545,-1.35938558,-2.541903019,-5.942117453,NA,-1.578304291
